ID,Date,First Name,Last Name,Email,Company,Product,Quantity,Price,Total,Status,Description
17189,2021-03-06,Thomas,Miller,thomas.miller@starkind.com,Stark Ind,Gizmo,21,592.27,12437.67,Refunded,Order for 21 x Gizmo placed by Thomas Miller on 2021-03-06. This is a randomly generated description to add some bulk to the file size.
17190,2022-03-07,Robert,Harris,robert.harris@soylentcorp.com,Soylent Corp,Widget,87,977.69,85059.03,Cancelled,Order for 87 x Widget placed by Robert Harris on 2022-03-07. This is a randomly generated description to add some bulk to the file size.
17191,2023-11-27,Michael,Taylor,michael.taylor@wayneent.com,Wayne Ent,Mechanism,82,770.62,63190.84,Inactive,Order for 82 x Mechanism placed by Michael Taylor on 2023-11-27. This is a randomly generated description to add some bulk to the file size.
17192,2021-10-25,Mary,Harris,mary.harris@starkind.com,Stark Ind,Gizmo,28,103.1,2886.8,Active,Order for 28 x Gizmo placed by Mary Harris on 2021-10-25. This is a randomly generated description to add some bulk to the file size.
17193,2023-05-02,Jessica,Anderson,jessica.anderson@tyrellcorp.com,Tyrell Corp,Thingamajig,76,121.9,9264.4,Shipped,Order for 76 x Thingamajig placed by Jessica Anderson on 2023-05-02. This is a randomly generated description to add some bulk to the file size.
17194,2024-01-18,John,Johnson,john.johnson@soylentcorp.com,Soylent Corp,Mechanism,68,135.92,9242.56,Returned,Order for 68 x Mechanism placed by John Johnson on 2024-01-18. This is a randomly generated description to add some bulk to the file size.
17195,2020-07-13,Robert,Thompson,robert.thompson@soylentcorp.com,Soylent Corp,Mechanism,28,771.99,21615.72,Shipped,Order for 28 x Mechanism placed by Robert Thompson on 2020-07-13. This is a randomly generated description to add some bulk to the file size.
17196,2022-04-28,Barbara,Martinez,barbara.martinez@globex.com,Globex,Thingamajig,62,531.29,32939.98,Delivered,Order for 62 x Thingamajig placed by Barbara Martinez on 2022-04-28. This is a randomly generated description to add some bulk to the file size.
17197,2022-09-12,Barbara,Miller,barbara.miller@initech.com,Initech,Device,12,486.34,5836.08,Active,Order for 12 x Device placed by Barbara Miller on 2022-09-12. This is a randomly generated description to add some bulk to the file size.
17198,2021-12-05,Sarah,Williams,sarah.williams@umbrellacorp.com,Umbrella Corp,Whatchamacallit,77,631.03,48589.31,Returned,Order for 77 x Whatchamacallit placed by Sarah Williams on 2021-12-05. This is a randomly generated description to add some bulk to the file size.
17199,2023-08-25,Charles,Miller,charles.miller@wayneent.com,Wayne Ent,Widget,22,835.05,18371.1,Inactive,Order for 22 x Widget placed by Charles Miller on 2023-08-25. This is a randomly generated description to add some bulk to the file size.
17200,2020-11-10,Linda,Thomas,linda.thomas@umbrellacorp.com,Umbrella Corp,Gadget,90,552.13,49691.7,Completed,Order for 90 x Gadget placed by Linda Thomas on 2020-11-10. This is a randomly generated description to add some bulk to the file size.
17201,2023-01-10,Patricia,Thomas,patricia.thomas@acmecorp.com,Acme Corp,Widget,65,583.36,37918.4,Shipped,Order for 65 x Widget placed by Patricia Thomas on 2023-01-10. This is a randomly generated description to add some bulk to the file size.
17202,2022-07-23,Linda,Moore,linda.moore@globex.com,Globex,Contraption,26,294.81,7665.06,Cancelled,Order for 26 x Contraption placed by Linda Moore on 2022-07-23. This is a randomly generated description to add some bulk to the file size.
17203,2021-07-18,Joseph,Johnson,joseph.johnson@initech.com,Initech,Widget,75,497.79,37334.25,Shipped,Order for 75 x Widget placed by Joseph Johnson on 2021-07-18. This is a randomly generated description to add some bulk to the file size.
17204,2023-09-15,Linda,Moore,linda.moore@globex.com,Globex,Thingamajig,1,369.6,369.6,Active,Order for 1 x Thingamajig placed by Linda Moore on 2023-09-15. This is a randomly generated description to add some bulk to the file size.
17205,2021-01-26,Robert,Robinson,robert.robinson@soylentcorp.com,Soylent Corp,Gizmo,78,371.44,28972.32,Refunded,Order for 78 x Gizmo placed by Robert Robinson on 2021-01-26. This is a randomly generated description to add some bulk to the file size.
17206,2021-08-01,Karen,Thompson,karen.thompson@wayneent.com,Wayne Ent,Contraption,5,227.61,1138.05,Returned,Order for 5 x Contraption placed by Karen Thompson on 2021-08-01. This is a randomly generated description to add some bulk to the file size.
17207,2021-09-23,Elizabeth,Garcia,elizabeth.garcia@soylentcorp.com,Soylent Corp,Widget,18,852.84,15351.12,Active,Order for 18 x Widget placed by Elizabeth Garcia on 2021-09-23. This is a randomly generated description to add some bulk to the file size.
17208,2022-09-28,James,Wilson,james.wilson@acmecorp.com,Acme Corp,Contraption,24,353.35,8480.4,Shipped,Order for 24 x Contraption placed by James Wilson on 2022-09-28. This is a randomly generated description to add some bulk to the file size.
17209,2023-09-28,James,Brown,james.brown@acmecorp.com,Acme Corp,Mechanism,87,557.17,48473.79,Refunded,Order for 87 x Mechanism placed by James Brown on 2023-09-28. This is a randomly generated description to add some bulk to the file size.
17210,2022-01-14,Karen,Robinson,karen.robinson@massivedynamic.com,Massive Dynamic,Whatchamacallit,20,514.97,10299.4,Shipped,Order for 20 x Whatchamacallit placed by Karen Robinson on 2022-01-14. This is a randomly generated description to add some bulk to the file size.
17211,2020-03-05,Mary,Thomas,mary.thomas@cyberdyne.com,Cyberdyne,Whatchamacallit,92,824.43,75847.56,Active,Order for 92 x Whatchamacallit placed by Mary Thomas on 2020-03-05. This is a randomly generated description to add some bulk to the file size.
17212,2023-02-26,Patricia,Brown,patricia.brown@cyberdyne.com,Cyberdyne,Device,27,990.36,26739.72,Pending,Order for 27 x Device placed by Patricia Brown on 2023-02-26. This is a randomly generated description to add some bulk to the file size.
17213,2023-09-02,Sarah,Moore,sarah.moore@massivedynamic.com,Massive Dynamic,Gadget,61,258.58,15773.38,Inactive,Order for 61 x Gadget placed by Sarah Moore on 2023-09-02. This is a randomly generated description to add some bulk to the file size.
17214,2020-03-04,Linda,Miller,linda.miller@wayneent.com,Wayne Ent,Gadget,94,52.64,4948.16,Active,Order for 94 x Gadget placed by Linda Miller on 2020-03-04. This is a randomly generated description to add some bulk to the file size.
17215,2022-05-22,Linda,White,linda.white@soylentcorp.com,Soylent Corp,Whatchamacallit,44,278.19,12240.36,Refunded,Order for 44 x Whatchamacallit placed by Linda White on 2022-05-22. This is a randomly generated description to add some bulk to the file size.
17216,2023-06-26,Charles,Anderson,charles.anderson@acmecorp.com,Acme Corp,Gadget,77,519.53,40003.81,Cancelled,Order for 77 x Gadget placed by Charles Anderson on 2023-06-26. This is a randomly generated description to add some bulk to the file size.
17217,2020-09-07,Jessica,White,jessica.white@initech.com,Initech,Widget,79,678.9,53633.1,Active,Order for 79 x Widget placed by Jessica White on 2020-09-07. This is a randomly generated description to add some bulk to the file size.
17218,2020-04-27,David,Wilson,david.wilson@globex.com,Globex,Gadget,50,496.33,24816.5,Delivered,Order for 50 x Gadget placed by David Wilson on 2020-04-27. This is a randomly generated description to add some bulk to the file size.
17219,2021-05-22,William,Harris,william.harris@tyrellcorp.com,Tyrell Corp,Gadget,73,738.34,53898.82,Cancelled,Order for 73 x Gadget placed by William Harris on 2021-05-22. This is a randomly generated description to add some bulk to the file size.
17220,2020-07-15,Michael,Harris,michael.harris@soylentcorp.com,Soylent Corp,Widget,8,924.25,7394.0,Active,Order for 8 x Widget placed by Michael Harris on 2020-07-15. This is a randomly generated description to add some bulk to the file size.
17221,2022-05-15,William,White,william.white@wayneent.com,Wayne Ent,Gizmo,87,998.36,86857.32,Shipped,Order for 87 x Gizmo placed by William White on 2022-05-15. This is a randomly generated description to add some bulk to the file size.
17222,2023-07-12,Michael,Brown,michael.brown@massivedynamic.com,Massive Dynamic,Gadget,28,728.62,20401.36,Refunded,Order for 28 x Gadget placed by Michael Brown on 2023-07-12. This is a randomly generated description to add some bulk to the file size.
17223,2023-09-19,Linda,Garcia,linda.garcia@wayneent.com,Wayne Ent,Mechanism,71,956.24,67893.04,Inactive,Order for 71 x Mechanism placed by Linda Garcia on 2023-09-19. This is a randomly generated description to add some bulk to the file size.
17224,2022-09-12,Sarah,Smith,sarah.smith@cyberdyne.com,Cyberdyne,Gizmo,97,138.82,13465.54,Refunded,Order for 97 x Gizmo placed by Sarah Smith on 2022-09-12. This is a randomly generated description to add some bulk to the file size.
17225,2020-10-10,Jessica,Smith,jessica.smith@massivedynamic.com,Massive Dynamic,Mechanism,42,582.02,24444.84,Pending,Order for 42 x Mechanism placed by Jessica Smith on 2020-10-10. This is a randomly generated description to add some bulk to the file size.
17226,2023-07-03,Thomas,Johnson,thomas.johnson@globex.com,Globex,Gadget,75,679.8,50985.0,Refunded,Order for 75 x Gadget placed by Thomas Johnson on 2023-07-03. This is a randomly generated description to add some bulk to the file size.
17227,2021-10-27,Susan,Jones,susan.jones@soylentcorp.com,Soylent Corp,Gizmo,44,396.11,17428.84,Inactive,Order for 44 x Gizmo placed by Susan Jones on 2021-10-27. This is a randomly generated description to add some bulk to the file size.
17228,2020-09-22,Patricia,Robinson,patricia.robinson@massivedynamic.com,Massive Dynamic,Doohickey,71,370.08,26275.68,Processing,Order for 71 x Doohickey placed by Patricia Robinson on 2020-09-22. This is a randomly generated description to add some bulk to the file size.
17229,2020-09-19,James,Williams,james.williams@wayneent.com,Wayne Ent,Gizmo,55,529.56,29125.8,Shipped,Order for 55 x Gizmo placed by James Williams on 2020-09-19. This is a randomly generated description to add some bulk to the file size.
17230,2023-09-30,Jessica,Harris,jessica.harris@cyberdyne.com,Cyberdyne,Whatchamacallit,19,438.64,8334.16,Processing,Order for 19 x Whatchamacallit placed by Jessica Harris on 2023-09-30. This is a randomly generated description to add some bulk to the file size.
17231,2022-03-08,Susan,Williams,susan.williams@massivedynamic.com,Massive Dynamic,Mechanism,43,429.46,18466.78,Completed,Order for 43 x Mechanism placed by Susan Williams on 2022-03-08. This is a randomly generated description to add some bulk to the file size.
17232,2021-12-22,Jennifer,Jones,jennifer.jones@initech.com,Initech,Apparatus,56,331.13,18543.28,Cancelled,Order for 56 x Apparatus placed by Jennifer Jones on 2021-12-22. This is a randomly generated description to add some bulk to the file size.
17233,2022-02-01,Joseph,Williams,joseph.williams@starkind.com,Stark Ind,Contraption,82,221.16,18135.12,Pending,Order for 82 x Contraption placed by Joseph Williams on 2022-02-01. This is a randomly generated description to add some bulk to the file size.
17234,2022-07-17,Michael,Smith,michael.smith@initech.com,Initech,Apparatus,7,309.6,2167.2,Pending,Order for 7 x Apparatus placed by Michael Smith on 2022-07-17. This is a randomly generated description to add some bulk to the file size.
17235,2021-06-22,Patricia,Smith,patricia.smith@wayneent.com,Wayne Ent,Gadget,5,774.7,3873.5,Pending,Order for 5 x Gadget placed by Patricia Smith on 2021-06-22. This is a randomly generated description to add some bulk to the file size.
17236,2022-11-04,Barbara,Brown,barbara.brown@soylentcorp.com,Soylent Corp,Gadget,2,983.42,1966.84,Processing,Order for 2 x Gadget placed by Barbara Brown on 2022-11-04. This is a randomly generated description to add some bulk to the file size.
17237,2020-03-25,Karen,White,karen.white@massivedynamic.com,Massive Dynamic,Thingamajig,73,392.92,28683.16,Processing,Order for 73 x Thingamajig placed by Karen White on 2020-03-25. This is a randomly generated description to add some bulk to the file size.
17238,2022-02-25,Linda,Brown,linda.brown@umbrellacorp.com,Umbrella Corp,Whatchamacallit,73,683.32,49882.36,Returned,Order for 73 x Whatchamacallit placed by Linda Brown on 2022-02-25. This is a randomly generated description to add some bulk to the file size.
17239,2023-11-11,Thomas,Brown,thomas.brown@initech.com,Initech,Contraption,35,543.35,19017.25,Delivered,Order for 35 x Contraption placed by Thomas Brown on 2023-11-11. This is a randomly generated description to add some bulk to the file size.
17240,2020-07-07,Susan,Johnson,susan.johnson@umbrellacorp.com,Umbrella Corp,Device,9,28.81,259.29,Pending,Order for 9 x Device placed by Susan Johnson on 2020-07-07. This is a randomly generated description to add some bulk to the file size.
17241,2020-08-22,Patricia,Wilson,patricia.wilson@wayneent.com,Wayne Ent,Device,99,760.76,75315.24,Refunded,Order for 99 x Device placed by Patricia Wilson on 2020-08-22. This is a randomly generated description to add some bulk to the file size.
17242,2023-02-25,James,Robinson,james.robinson@starkind.com,Stark Ind,Thingamajig,52,820.21,42650.92,Processing,Order for 52 x Thingamajig placed by James Robinson on 2023-02-25. This is a randomly generated description to add some bulk to the file size.
17243,2021-01-01,Robert,Harris,robert.harris@acmecorp.com,Acme Corp,Device,17,640.84,10894.28,Processing,Order for 17 x Device placed by Robert Harris on 2021-01-01. This is a randomly generated description to add some bulk to the file size.
17244,2021-06-12,Richard,Wilson,richard.wilson@tyrellcorp.com,Tyrell Corp,Gadget,40,772.64,30905.6,Refunded,Order for 40 x Gadget placed by Richard Wilson on 2021-06-12. This is a randomly generated description to add some bulk to the file size.
17245,2020-04-11,Mary,Martin,mary.martin@umbrellacorp.com,Umbrella Corp,Gizmo,6,850.27,5101.62,Delivered,Order for 6 x Gizmo placed by Mary Martin on 2020-04-11. This is a randomly generated description to add some bulk to the file size.
17246,2021-03-04,Linda,Wilson,linda.wilson@tyrellcorp.com,Tyrell Corp,Gizmo,81,97.52,7899.12,Cancelled,Order for 81 x Gizmo placed by Linda Wilson on 2021-03-04. This is a randomly generated description to add some bulk to the file size.
17247,2021-03-01,Jennifer,Brown,jennifer.brown@tyrellcorp.com,Tyrell Corp,Apparatus,61,969.64,59148.04,Inactive,Order for 61 x Apparatus placed by Jennifer Brown on 2021-03-01. This is a randomly generated description to add some bulk to the file size.
